Customer ID,frequency,monetary,recency,churn,segment,clv,churn_probability
13613,5,1039.8500000000001,453,1,Lost,22960.50066117775,0.49103143766893553
13614,6,2332.74,24,0,Champion,2064.360229506091,0.43440463600896606
13615,8,6272.53,319,1,Lost,3386.9266503379895,0.32300758794429274
13616,2,283.85,568,1,Lost,0.0,0.6461124003474243
13617,8,1278.75,40,0,Loyal,1082.7666596641607,0.33937073939208706
13618,1,177.34,174,1,At Risk,0.0,0.6926346685784146
13619,2,224.94,545,1,Lost,0.0,0.6463116655732148
13620,1,112.34,528,1,Lost,0.0,0.6928393678910884
13621,1,213.85,117,1,At Risk,0.0,0.6925196572749505
13622,1,658.95,696,1,Lost,0.0,0.6911156128682082
13623,10,2533.06,31,0,Loyal,1106.6460975722925,0.24928132511733933
13624,1,462.08,388,1,Lost,0.0,0.6917370663220606
13625,1,301.26,597,1,Lost,0.0,0.6922442070902498
13626,2,707.04,253,1,Lost,0.0,0.6446794560960785
13627,7,2245.9,59,0,Loyal,1528.4603266177119,0.3842581264828137
13628,1,310.14,676,1,Lost,0.0,0.6922162163809256
13629,19,13370.86,23,0,Champion,6983.038139062806,0.04137359540293832
13630,7,2031.78,5,0,Champion,2865.0441179584463,0.3850079555900261
13631,11,3070.42,100,1,At Risk,5131.832866935957,0.21093561551731846
13632,8,3645.81,25,0,Champion,2501.613595245638,0.33156371617031116
13634,16,5033.77,33,0,Loyal,2598.5221296390255,0.0837217219389692
13635,4,2999.16,68,0,Promising,3736.2727718901006,0.5359451178505963
13636,5,949.12,37,0,Loyal,1788.5157322500527,0.4913669285603324
13637,3,804.3,52,0,Loyal,44663.52974950075,0.5951744334866127
13638,1,122.64,16,0,Promising,0.0,0.6928069359830892
13639,2,1346.27,74,0,Promising,0.0,0.6425100686566332
13640,1,405.0,611,1,Lost,0.0,0.6919171193292422
13641,5,1016.47,641,1,Lost,412.24783285187846,0.49111788876605417
13642,4,472.2,216,1,Lost,0.0,0.5452300485981859
13643,10,2156.77,31,0,Loyal,1080.1541047745584,0.25032464995741927
13644,4,2624.26,16,0,Loyal,13712.637115726977,0.5373243641103393
13645,1,252.1,120,1,At Risk,0.0,0.6923991390816919
13646,2,326.25,400,1,Lost,0.0,0.6459689493818511
13647,8,3041.68,10,0,Champion,2272.706192973574,0.33354767777123356
13648,8,1764.02,400,1,Lost,873.13810274272,0.33776291870762437
13649,6,1453.68,257,1,Lost,1148.8141680780373,0.4376028517451421
13650,10,3288.0,17,0,Champion,1812.8007164715345,0.2471969072204959
13651,3,226.85,35,0,Loyal,6884.15443728742,0.5972312490755705
13652,5,2262.05,46,0,Loyal,1971.1857347169394,0.48651303761967696
13653,1,152.2,488,1,Lost,0.0,0.6927138489729
13654,11,6308.0,43,0,Loyal,3570.113416059598,0.2030732510451579
13655,6,2280.51,114,1,At Risk,1667.9051548129335,0.4345945105401602
13656,4,1078.85,165,1,At Risk,1311.38113535895,0.543003626126439
13657,2,382.14,11,0,Promising,0.0,0.6457798178637253
13658,9,6025.5,10,0,Champion,3795.906860934411,0.27984612256175945
13659,12,4884.68,206,1,Lost,2691.4989634562808,0.17436050766033545
13660,1,306.64,400,1,Lost,0.0,0.6922272489239053
13661,1,325.24,603,1,Lost,0.0,0.6921686163206894
13662,11,2233.61,86,0,Promising,1481.1930163062025,0.2130036849914574
13663,5,2047.51,179,1,At Risk,1587.4345064216127,0.48730604058560034
13665,3,1711.6599999999999,386,1,Lost,52704.07677622057,0.5919357765326865
13666,5,127.89999999999999,60,0,Loyal,155.89939411443783,0.4944038576549736
13667,1,299.05,149,1,At Risk,0.0,0.6922511730267861
13668,35,12948.48,3,0,Champion,5831.667733534641,0.001533083726497501
13669,3,413.55,51,0,Loyal,14995.089370403,0.5965666137886968
13670,1,349.7,75,0,Promising,0.0,0.6920915018550513
13671,1,172.6,395,1,Lost,0.0,0.6926495984469612
13672,3,419.92,301,1,Lost,7300.238732632824,0.5965439308892205
13673,2,387.44,19,0,Promising,0.0,0.6457618803185694
13674,1,240.68,433,1,Lost,0.0,0.6924351239944393
13675,2,486.82000000000005,151,1,At Risk,0.0,0.645425458538018
13676,2,243.9,539,1,Lost,0.0,0.6462475382238471
13677,2,551.24,405,1,Lost,0.0,0.6452073066715013
13678,1,232.6,152,1,At Risk,0.0,0.6924605830095929
13679,3,281.26,494,1,Lost,5643.523631900747,0.5970375910981292
13680,12,11419.67,1,0,Champion,5943.712029119586,0.16087655915157867
13681,4,827.83,18,0,Loyal,3580.8488796188267,0.5439250900922478
13682,1,59.5,187,1,Lost,0.0,0.6930057167517355
13683,1,258.6,458,1,Lost,0.0,0.6923786562563791
13684,4,594.88,286,1,Lost,664.3892125086217,0.5447799524973737
13685,7,3119.44,3,0,Champion,10918.928862807927,0.381204796483714
13686,3,409.04,183,1,Lost,12538.402386765569,0.5965826731743283
13687,1,11880.84,438,1,Lost,0.0,0.6545971515068584
13688,1,375.5,635,1,Lost,0.0,0.6920101511836271
13689,2,1259.5,63,0,Promising,0.0,0.6428048895413115
13690,1,172.25,59,0,Promising,0.0,0.6926507008474215
13691,1,212.78,396,1,Lost,0.0,0.6925230282560625
13692,5,3114.4,25,0,Champion,3161.8140227636763,0.48336321092527523
13693,9,2011.82,374,1,Lost,832.9418049299063,0.29196877535277127
13694,143,195640.69,4,0,Champion,86765.70985860011,1.6380894959236397e-14
13695,16,2770.73,31,0,Loyal,1641.3431732679585,0.08632629658784945
13696,3,2020.4,422,1,Lost,69958.75379174642,0.5908319468221925
13697,1,151.29999999999998,39,0,Promising,0.0,0.6927166833827992
13698,2,451.73,597,1,Lost,0.0,0.6455442618684518
13699,2,764.15,155,1,At Risk,0.0,0.6444858790841984
13700,13,2596.9700000000003,26,0,Champion,1566.2926958963674,0.15057716280421313
13701,1,161.0,447,1,Lost,0.0,0.692686133976296
13702,1,135.18,446,1,Lost,0.0,0.6927674483496055
13703,2,425.56,318,1,Lost,0.0,0.6456328532926375
13704,9,2308.06,5,0,Champion,8256.502164628531,0.291063542264379
13705,7,1717.19,8,0,Champion,1184.1913364427853,0.3861106120886553
13706,2,631.17,303,1,Lost,0.0,0.6449365478011203
13707,5,3365.86,267,1,Lost,4953.481168906714,0.48243419137228927
13708,1,285.33,271,1,Lost,0.0,0.6922944166098531
13709,18,7571.35,4,0,Champion,4203.988863239698,0.05477664820255692
13710,3,509.52,32,0,Loyal,13248.451062905653,0.5962248310243615
13711,9,1792.26,219,1,Lost,1065.1309105662413,0.29264076046197424
13712,2,766.42,247,1,Lost,0.0,0.6444781838360422
13713,3,740.76,408,1,Lost,22099.726816596074,0.5954009213450733
13714,1,161.35,465,1,Lost,0.0,0.6926850316465392
13715,17,8153.04,281,1,Lost,1204.6463426216376,0.06612054142649441
13716,1,138.28,269,1,Lost,0.0,0.6927576862184658
13717,8,1763.3,32,0,Loyal,1497.9861309522892,0.33776530148305867
13718,2,306.55,246,1,Lost,0.0,0.6460356032174701
13719,11,2783.08,15,0,Champion,1720.1132153176782,0.21164407696544388
13720,4,799.9,117,1,At Risk,1987.3565810568186,0.5440275992636658
13721,2,741.54,36,0,Promising,0.0,0.644562522390711
13722,10,5635.41,132,1,At Risk,4336.047663467791,0.24079074347302692
13723,6,1194.08,217,1,Lost,967.2263251631309,0.43854833949372624
13724,1,213.01,637,1,Lost,0.0,0.6925223036543796
13725,8,1980.56,50,0,Loyal,1473.514302532905,0.3370466731310923
13726,2,1079.6599999999999,39,0,Promising,0.0,0.6434155926470941
13727,8,1074.15,29,0,Champion,736.4919076680201,0.3400497446317972
13728,16,2855.17,37,0,Loyal,1410.0985552149687,0.08622780879215208
13729,3,724.73,436,1,Lost,14581.273607488682,0.5954580537478206
13730,2,752.6,136,1,At Risk,0.0,0.6445250321636065
13731,2,610.59,219,1,Lost,0.0,0.6450062703996275
13732,1,491.86,28,0,Promising,0.0,0.6916431052127724
13733,2,487.03000000000003,411,1,Lost,0.0,0.6454247474922826
13734,4,6695.6900000000005,509,1,Lost,226238.3245535541,0.5223195544038957
13735,13,9762.77,25,0,Champion,5160.864189100501,0.13751298374848883
13736,7,2752.47,5,0,Champion,1587.74179306385,0.3824863578277334
13737,1,339.59999999999997,200,1,Lost,0.0,0.6921233451868458
13738,1,434.78000000000003,396,1,Lost,0.0,0.6918231886512017
13739,2,292.2,18,0,Promising,0.0,0.6460841520590006
13740,5,1582.77,241,1,Lost,1195.204201986552,0.4890240702148256
13741,3,668.4300000000001,72,0,Promising,59995.72678414969,0.5956586916483816
13742,12,3107.87,17,0,Champion,3227.400313568221,0.1781774232957752
13743,7,1341.6,3,0,Champion,2158.090356750012,0.38742860815263397
13744,2,1080.52,95,1,At Risk,0.0,0.6434126733548268
13745,2,777.36,162,1,At Risk,0.0,0.6444410964387165
13746,1,176.69,414,1,Lost,0.0,0.692636715947124
13747,2,169.79999999999998,374,1,Lost,0.0,0.6464981325956288
13748,9,2064.35,96,1,At Risk,1204.3978807311996,0.29180813657561766
13750,11,3602.1800000000003,54,0,Loyal,2187.780243304536,0.20962910284926373
13751,1,296.25,288,1,Lost,0.0,0.6922599985219676
13752,7,1579.8300000000002,124,1,At Risk,1104.2146334831225,0.38659243442764085
13753,4,2094.57,288,1,Lost,2048.4809358819502,0.5392721001610059
13754,3,447.05,152,1,At Risk,17987.10558314042,0.596447319193267
13755,9,2108.06,4,0,Champion,8066.4665752579895,0.2916745093179492
13756,23,8655.95,2,0,Champion,4241.906898399608,0.019672160850899578
13757,1,195.55,675,1,Lost,0.0,0.6925773076736207
13758,15,8698.13,12,0,Champion,4003.6215468974165,0.09637728534632749
13759,2,659.4100000000001,33,0,Promising,0.0,0.6448408640154285
13760,5,1363.6399999999999,54,0,Loyal,1228.7971465776682,0.48983423244927643
13761,6,1952.17,50,0,Loyal,1720.6488982591172,0.435788580056725
13762,5,2472.48,219,1,Lost,1983.8591425338898,0.48573529235400636
13763,3,5217.4400000000005,63,0,Promising,130189.84780152081,0.5793497021228968
13764,6,2919.62,71,0,Promising,2121.8895007154024,0.4322724554083407
13765,1,352.821,653,1,Lost,0.0,0.6920816615804938
13766,1,190.35,495,1,Lost,0.0,0.6925936881109155
13767,73,33903.57,2,0,Champion,14817.632796271268,4.0192013015634273e-07
13768,2,875.97,727,1,Lost,0.0,0.64410672313076
13769,20,5478.12,2,0,Champion,2699.419345590156,0.037870428372869254
13770,4,785.37,422,1,Lost,832.58777957144,0.5440809260477796
13771,9,5728.82,64,0,Promising,3758.0952037189504,0.28073159788081026
13772,8,3100.02,34,0,Loyal,1958.6274067065553,0.33335583059324564
13773,2,301.54,397,1,Lost,0.0,0.6460525533641804
13774,1,345.0,82,0,Promising,0.0,0.6921063202665884
13775,1,1049.66,591,1,Lost,0.0,0.689880221834874
13776,2,623.98,428,1,Lost,0.0,0.6449609073677177
13777,61,49638.26,1,0,Champion,19968.901218638654,3.905722123901959e-06
13778,4,1124.49,103,1,At Risk,1414.9261015463417,0.5428360554133553
13779,1,161.13,516,1,Lost,0.0,0.6926857245397859
13780,3,732.07,7,0,Loyal,24744.186339508735,0.5954318936298612
13781,3,778.83,251,1,Lost,18485.394309302606,0.5952652259849537
13782,13,1786.08,13,0,Champion,893.5444344733226,0.1521181130539621
13783,4,1542.09,488,1,Lost,1351.8748675587046,0.5413023599754155
13784,14,2910.23,10,0,Champion,2114.2034924616905,0.125251589864125
13785,4,542.49,429,1,Lost,14847.299939767883,0.5449721732188458
13786,6,3127.99,367,1,Lost,1741.7161435328508,0.4315160299981155
13787,6,1222.5,76,0,Promising,865.3974503863659,0.4384448092848583
13788,1,3.75,505,1,Lost,0.0,0.6931811723469073
13789,1,239.45999999999998,388,1,Lost,0.0,0.692438968128742
13790,1,348.8,4,0,Promising,0.0,0.6920943394538642
13791,2,1516.0,128,1,At Risk,0.0,0.6419330604522986
13792,3,383.95,66,0,Promising,12970.010460974761,0.5966720108547432
13793,1,96.0,647,1,Lost,0.0,0.6928908142112834
13794,1,126.03,547,1,Lost,0.0,0.6927962613751321
13795,4,836.3,388,1,Lost,938.8370729714479,0.543894002615252
13796,1,289.7,499,1,Lost,0.0,0.6922806433276695
13797,3,1179.45,437,1,Lost,33967.08108005424,0.5938363909498373
13798,110,75428.87,1,0,Champion,33688.157848452975,9.563029033254848e-11
13799,9,2803.57,117,1,At Risk,1660.1518061165818,0.2895530959999816
13800,3,1679.56,310,1,Lost,46556.7969304842,0.5920504897802432
13801,1,324.8,67,0,Promising,0.0,0.6921700034001306
13802,19,26259.11,139,1,At Risk,14071.013050057167,0.034438178313329106
13803,3,1338.91,255,1,Lost,41456.00477931964,0.5932672236565445
13804,9,3161.12,31,0,Loyal,2732.767026424898,0.2884660778610685
13805,2,924.6,52,0,Promising,0.0,0.6439417735173402
13806,1,256.38,64,0,Promising,0.0,0.6923856520142512
13807,3,422.2,367,1,Lost,12083.844116497954,0.5965358119489006
13808,5,1747.66,6,0,Champion,6377.933859190873,0.4884144806057413
13809,3,679.7,305,1,Lost,31675.216522857154,0.5956185309884408
13810,3,1499.01,29,0,Loyal,0.0,0.5926955199396676
13811,3,814.5,184,1,Lost,55621.72510266838,0.5951380718843953
13812,3,539.0,42,0,Loyal,55048.882791121694,0.5961198236571168
13813,8,2765.47,40,0,Loyal,1593.755629741153,0.3344567234828453
13814,3,2257.32,92,1,At Risk,85102.98730728836,0.5899842712486881
13815,8,7475.74,22,0,Champion,4744.4322519791285,0.3191271145879126
13816,2,571.6700000000001,24,0,Promising,0.0,0.6451381099094179
13817,2,382.98,29,0,Promising,0.0,0.6457769749593867
13818,1,61.28,430,1,Lost,0.0,0.6930001138408062
13819,6,2642.35,302,1,Lost,1516.5067815002035,0.43327949115149506
13820,3,652.75,418,1,Lost,17141.357867436254,0.5957145652178636
13821,6,1379.08,145,1,At Risk,881.8291063227133,0.437874505899294
13822,2,632.0,6,0,Promising,0.0,0.6449337357304652
13823,7,3403.4500000000003,19,0,Champion,2112.1877678250867,0.38021408783443367
13824,12,3314.76,33,0,Loyal,2026.3757101615226,0.17772964123268034
13825,2,255.59,622,1,Lost,0.0,0.646207997167149
13826,1,189.5,176,1,At Risk,0.0,0.692596365636238
13827,3,409.8,58,0,Loyal,49564.77717390764,0.5965799669508955
13828,1,209.49,22,0,Promising,0.0,0.6925333931066443
13829,1,102.0,421,1,Lost,0.0,0.6928719238310205
13830,1,156.85000000000002,582,1,Lost,0.0,0.6926992042900162
13831,18,6585.54,16,0,Champion,2886.722517113328,0.05553674546101345
13832,2,609.89,19,0,Promising,0.0,0.6450086418083318
13833,2,700.41,159,1,At Risk,0.0,0.6447019257258578
13834,2,324.19,577,1,Lost,0.0,0.6459759195408973
13835,7,1095.27,25,0,Champion,759.5473141925897,0.38829391041791983
13836,2,620.37,399,1,Lost,0.0,0.6449731376874069
13837,2,266.59000000000003,212,1,Lost,0.0,0.6461707881874239
13838,10,1690.07,6,0,Champion,1408.5359087030497,0.2516226858308149
13839,1,139.95000000000002,486,1,Lost,0.0,0.6927524271924066
13840,1,651.4,416,1,Lost,0.0,0.6911394584950857
13841,1,85.0,253,1,Lost,0.0,0.6929254448948746
13842,18,5319.34,59,0,Loyal,2818.79974289198,0.0565276017926956
13843,1,319.75,381,1,Lost,0.0,0.6921859230406711
13844,1,361.62,11,0,Promising,0.0,0.6920539180659474
13845,1,312.98,65,0,Promising,0.0,0.6922072640989247
13846,4,1307.79,25,0,Loyal,2193.8940951133095,0.5421629583210965
13847,1,310.72,720,1,Lost,0.0,0.6922143881097322
13848,8,3015.0,92,1,At Risk,1631.2204600374935,0.3336354315377538
13849,5,3469.3,52,0,Loyal,3253.9725816717973,0.48205206693400404
13850,1,1595.48,129,1,At Risk,0.0,0.6881498433808089
13851,8,4606.46,96,1,At Risk,3276.5772929209284,0.3284212482687259
13852,1,187.35000000000002,611,1,Lost,0.0,0.6926031381423934
13853,1,1090.14,57,0,Promising,0.0,0.6897520721788846
13854,39,11944.56,9,0,Champion,5715.559861531206,0.0006753059935967023
13855,4,1310.3400000000001,501,1,Lost,1251.2510410853547,0.5421535933585787
13856,11,1142.03,169,1,At Risk,673.1050750272925,0.2157235538847779
13857,6,1001.01,393,1,Lost,735.0901727723477,0.4392518085328304
13858,1,216.17,57,0,Promising,0.0,0.6925123481612151
13859,2,515.86,326,1,Lost,0.0,0.6453271249723703
13860,5,1245.9,1,0,Champion,7509.6383824479735,0.49026956030977076
13861,2,273.26,429,1,Lost,0.0,0.6461482251529395
13862,9,2556.09,18,0,Champion,2425.15918702859,0.2903069003568977
13863,4,1239.55,248,1,Lost,1613.532069630277,0.5424135609752946
13864,1,662.4000000000001,387,1,Lost,0.0,0.6911047161832217
13865,4,501.56,58,0,Loyal,1278.223162220979,0.5451223374825169
13866,1,145.67000000000002,74,0,Promising,0.0,0.6927344138612549
13867,3,1005.09,31,0,Loyal,103079.04754052575,0.5944584530223537
13868,2,3192.54,7,0,Promising,0.0,0.6362116693316264
13869,10,7996.87,123,1,At Risk,4156.716261292363,0.23446156912230898
13870,15,5712.08,2,0,Champion,3068.576189496331,0.10029403270907716
13871,17,7885.85,23,0,Champion,3856.9097420412854,0.0663650627851246
13872,3,919.57,527,1,Lost,23717.27506106087,0.5947634510248492
13873,8,1038.92,120,1,At Risk,641.1978544196205,0.34016672874856596
13874,7,2049.15,358,1,Lost,1233.316689955414,0.3849471069905993
13875,14,4814.37,54,0,Loyal,2545.821283841715,0.12219737057776607
13876,1,122.7,64,0,Promising,0.0,0.6928067470537695
13877,3,449.68,86,0,Promising,12384.05700190778,0.5964379531942229
13878,4,2416.9,55,0,Loyal,3168.1726257006717,0.5380869916471885
13879,1,395.5,646,1,Lost,0.0,0.6919470804417369
13880,17,4293.86,21,0,Champion,2774.4513651141383,0.06973480844923127
13881,43,45179.1,4,0,Champion,22531.36557240843,0.00017917516955702758
13882,5,1191.13,3,0,Champion,7129.932991995446,0.49047207010930155
13883,15,6560.02,11,0,Champion,3614.525100598311,0.09916764678891123
13884,10,1825.03,7,0,Champion,1536.7359443027844,0.25124686192677115
13885,2,506.8,189,1,Lost,0.0,0.6453578047378576
13886,1,243.56,71,0,Promising,0.0,0.6924260492108103
13887,1,349.55,204,1,Lost,0.0,0.6920919747891948
13888,7,2001.59,120,1,At Risk,2033.6285594723333,0.3851137223055138
13889,6,1991.23,93,1,At Risk,1381.3199077502206,0.4356464917849213
13890,14,2927.38,1,0,Champion,1466.4449231332053,0.12522379185841384
13891,3,859.21,378,1,Lost,21252.547206891937,0.5949786745470137
13892,6,1267.6499999999999,27,0,Champion,725.8841112627996,0.43828034497650403
13893,1,821.1,298,1,Lost,0.0,0.6906032389931469
13894,3,564.62,24,0,Loyal,0.0,0.5960285584069368
13895,6,4008.52,28,0,Champion,2460.365018890683,0.428323093513219
13896,1,388.55,626,1,Lost,0.0,0.691968998336936
13897,3,1160.72,50,0,Loyal,28974.844392683328,0.593903228219782
13898,2,686.4,326,1,Lost,0.0,0.6447494047005579
13899,2,388.52,16,0,Promising,0.0,0.6457582250703945
13900,6,1610.59,183,1,Lost,1210.0436528850123,0.43703158995319064
13901,15,5676.34,72,0,Promising,3092.0437032838627,0.10034175776410717
13902,5,34095.26,632,1,Lost,3959.022825387762,0.37169700378779186
13903,1,165.45000000000002,400,1,Lost,0.0,0.6926721184770022
13904,2,332.64,37,0,Promising,0.0,0.6459473279599638
13905,1,312.65,733,1,Lost,0.0,0.6922083043363008
13906,1,42.0,409,1,Lost,0.0,0.6930607985173164
13907,1,136.8,692,1,Lost,0.0,0.6927623468703494
13908,4,2369.55,80,0,Promising,6566.9768370447955,0.5382611103676477
13909,2,282.85,423,1,Lost,0.0,0.6461157833076026
13911,20,4234.99,57,0,Loyal,2304.2800633603465,0.03854630829170293
13912,1,124.95,424,1,Lost,0.0,0.6927996621575981
13913,1,42.22,507,1,Lost,0.0,0.6930601060950096
13914,2,626.45,12,0,Promising,0.0,0.6449525391451241
13915,1,70.80000000000001,394,1,Lost,0.0,0.6929701467435436
13916,4,1275.81,464,1,Lost,1234.8519501959745,0.5422804034366864
13917,2,272.04,50,0,Promising,0.0,0.646152352173402
13918,2,1212.8400000000001,50,0,Promising,0.0,0.642963382869193
13919,4,1360.68,59,0,Loyal,1424.5842970368838,0.5419687118908679
13920,4,1774.68,432,1,Lost,1753.891762889146,0.5404477987747802
13921,4,730.7,402,1,Lost,873.0651044277333,0.5442815622190657
13922,3,865.2,352,1,Lost,23614.806029049138,0.5949573178458208
13923,1,351.13,54,0,Promising,0.0,0.6920869931959702
13924,6,1838.8500000000001,2,0,Champion,6319.4866723229725,0.4362008629757814
13925,4,678.25,93,1,At Risk,50759.582288801575,0.5444740375934463
13926,1,223.85000000000002,23,0,Promising,0.0,0.6924881517852147
13927,2,708.26,75,0,Promising,0.0,0.6446753213435915
13928,4,464.57,11,0,Loyal,2335.039695972282,0.545258039588698
13929,11,3494.1,169,1,At Risk,2102.232024792548,0.20989416875116995
13930,2,337.34,58,0,Promising,0.0,0.6459314244988611
13931,11,5257.38,96,1,At Risk,2580.2050391545235,0.20560046224239276
13932,1,307.4,295,1,Lost,0.0,0.6922248533046692
13933,2,608.7900000000001,109,1,At Risk,0.0,0.6450123682933333
13934,1,922.1,264,1,Lost,0.0,0.6902838545304825
13935,3,6116.92,597,1,Lost,85093.90044648759,0.5761030904837263
13936,3,939.66,180,1,At Risk,35282.28510970361,0.5946918087362671
13937,2,880.13,169,1,At Risk,0.0,0.644092614034324
13938,1,71.66,35,0,Promising,0.0,0.6929674395515849
13939,7,1560.96,23,0,Champion,1147.1478371507255,0.3866586427418714
13940,4,839.14,17,0,Loyal,3773.3606953698713,0.5438835788746085
13941,15,10027.18,22,0,Champion,4972.660048822608,0.09467833612322234
13942,1,320.0,535,1,Lost,0.0,0.6921851349504103
13943,1,246.54,578,1,Lost,0.0,0.6924166591738705
13944,1,200.43,653,1,Lost,0.0,0.692561934821728
13945,2,854.15,395,1,Lost,0.0,0.6441807239551383
13946,6,1876.23,79,0,Promising,1235.9749432130202,0.4360648565921537
13947,1,90.6,65,0,Promising,0.0,0.6929078150004048
13948,4,548.76,361,1,Lost,547.1601595604482,0.5449491690768725
13949,6,2427.32,3,0,Champion,8574.64264917856,0.4340608532660991
13950,4,745.06,11,0,Loyal,2207.8779138433274,0.5442288631249397
13951,3,674.45,176,1,At Risk,40814.50073475798,0.5956372395297641
13952,14,12823.521,218,1,Lost,6441.415976665679,0.11004493340500127
13953,12,6640.68,7,0,Champion,3409.6949312478237,0.1706519548570062
13954,2,439.92,2,0,Promising,0.0,0.6455842426511148
13955,3,544.0699999999999,154,1,At Risk,23526.145365242362,0.5961017634970479
13956,5,1019.27,5,0,Champion,2124.034935322621,0.491107535313147
13957,3,458.25,418,1,Lost,14674.489824854447,0.5964074330822738
13958,8,4709.2300000000005,380,1,Lost,3489.1840243572246,0.32808596986283917
13959,6,1064.77,79,0,Promising,1112.3431706023516,0.4390194657258125
13960,2,230.22,21,0,Promising,0.0,0.6462938078527667
13961,1,538.4,392,1,Lost,0.0,0.6914962315944837
13962,3,362.8,22,0,Loyal,10970.088554697126,0.5967473144412694
13963,17,2860.57,308,1,Lost,46.652797969672356,0.0711230952992886
13964,2,438.9,387,1,Lost,0.0,0.6455876955953519
13965,3,996.61,477,1,Lost,15496.981148596426,0.5944886993023691
13966,1,384.26,435,1,Lost,0.0,0.6919825270806365
13967,2,166.3,146,1,At Risk,0.0,0.6465099670472852
13968,1,123.66,423,1,Lost,0.0,0.6928037241758602
13969,35,12973.460000000001,7,0,Champion,6930.8530173424815,0.0015325180913551785
13970,2,846.55,386,1,Lost,0.0,0.6442064971436913
13971,14,4667.57,19,0,Champion,2501.441410061684,0.12243053674904862
13972,2,190.25,71,0,Promising,0.0,0.646428981996077
13973,1,264.7,287,1,Lost,0.0,0.6923594332232309
13974,2,677.72,49,0,Promising,0.0,0.6447788192241525
13975,12,5256.4,31,0,Loyal,2882.051120030906,0.17357019174337618
13976,4,1192.36,207,1,Lost,1427.6821963131774,0.5425868476574531
13977,1,519.8100000000001,411,1,Lost,0.0,0.6915549036370312
13978,2,196.79000000000002,15,0,Promising,0.0,0.6464068660367324
13979,7,3379.93,73,0,Promising,2456.6301132669437,0.3802960946078062
13980,5,768.82,60,0,Loyal,579.0480509073236,0.49203364381450926
13981,1,331.14,416,1,Lost,0.0,0.6921500165110976
13982,9,3954.29,39,0,Loyal,2054.3344537753705,0.2860633791444323
13983,21,6753.89,30,0,Champion,3312.545187697741,0.030390903459040546
13984,12,1893.8,27,0,Champion,925.8421915748903,0.1808229062215648
13985,22,10020.86,4,0,Champion,5260.531573058438,0.023661012698015998
13986,1,320.46,17,0,Promising,0.0,0.692183684861403
13987,2,682.54,380,1,Lost,0.0,0.6447624854877949
13988,8,4757.8,20,0,Champion,3321.2504817242025,0.32792757532268246
13989,5,2026.06,66,0,Promising,2014.2492643908565,0.4873853296769928
13990,1,311.3,213,1,Lost,0.0,0.6922125598325076
13991,6,852.88,12,0,Champion,2920.2200588408787,0.43979170006611307
13992,3,219.5,30,0,Loyal,8772.722900754978,0.5972574071301364
13993,19,6775.71,43,0,Loyal,3132.7875036773307,0.04542163606777352
13994,6,2274.14,4,0,Champion,6393.436363657611,0.4346176690584544
13995,14,3902.01,15,0,Champion,2026.9339464180591,0.1236527064835309
13996,2,895.76,386,1,Lost,0.0,0.6440396009380018
13997,3,376.46,519,1,Lost,0.0,0.5966986791709029
13998,3,566.7,447,1,Lost,12832.359291716997,0.5960211486023482
13999,29,9502.26,10,0,Champion,4360.963459943615,0.00562676508561193
14000,5,2046.3400000000001,211,1,Lost,1728.4944378297369,0.48731036542869444
14001,9,4228.85,46,0,Loyal,3472.039339693731,0.28523447228224363
14002,2,529.73,134,1,At Risk,0.0,0.6452801548479785
14003,1,209.41,733,1,Lost,0.0,0.6925336451370658
14004,11,6258.45,43,0,Loyal,5362.543803632521,0.20319191907048628
14005,5,2874.72,10,0,Champion,7730.434917640393,0.48424881639068607
14006,7,2196.67,116,1,At Risk,1439.8358907409477,0.38443047699703914
14007,1,79.48,513,1,Lost,0.0,0.6929428223821241
14008,1,509.04,432,1,Lost,0.0,0.6915888920890205
14009,3,1099.91,198,1,Lost,41744.83086755788,0.5941202023272358
14010,2,445.15,565,1,Lost,0.0,0.6455665376104598
14011,2,457.82,480,1,Lost,0.0,0.6455236443957894
14012,1,328.8,278,1,Lost,0.0,0.6921573934593956
14013,5,1084.57,110,1,At Risk,1000.3174051962607,0.49086608018281946
14014,3,1948.21,77,0,Promising,83007.36542867347,0.5910901282274381
14015,1,917.34,53,0,Promising,0.0,0.6902989107901791
14016,11,11403.41,162,1,At Risk,5965.903100735448,0.19114548345708188
14017,1,229.75,571,1,Lost,0.0,0.692469562704522
14018,1,367.15000000000003,645,1,Lost,0.0,0.6920364810978418
14019,3,1421.61,47,0,Loyal,178435.2724216522,0.5929719403132735
14020,4,1249.01,17,0,Loyal,1847.2009896944555,0.5423788216162588
14021,7,1716.58,155,1,At Risk,1190.0583450453335,0.38611275131406625
14022,2,792.15,225,1,Lost,0.0,0.644390954503829
14023,2,584.07,7,0,Promising,0.0,0.6450961079345937
14024,3,645.74,122,1,At Risk,23194.015132003256,0.5957395436067898
14025,8,4057.9,465,1,Lost,73.92701101660211,0.33021383239660085
14026,2,713.11,471,1,Lost,0.0,0.6446588837943205
14027,1,104.82,61,0,Promising,0.0,0.6928630451288301
14028,3,10396.5,550,1,Lost,0.0,0.5605707097658665
14029,2,467.66,63,0,Promising,0.0,0.6454903302924654
14030,20,7521.8,18,0,Champion,3532.0631490142123,0.03678397297956194
14031,44,39019.51,7,0,Champion,16955.26676828096,0.0001592732515629144
14032,16,4546.41,2,0,Champion,2212.259539039463,0.0842765309356621
