Customer ID,frequency,monetary,recency,churn,predicted_purchases,clv,churn_probability
13684,3,529.75,26,0,3.0384160812831467,15531.952154949839,0.09578585
13686,2,337.04,16,0,7.442999321679641,0.0,0.40040743
13687,1,11880.84,74,0,,0.0,0.119669996
13688,1,375.5,271,1,0.4878981998711625,0.0,0.49407822
13689,1,349.5,80,0,,0.0,0.4492987
13691,1,212.78,32,0,,0.0,0.33252218
13692,2,1626.08,44,0,5.834059103411332,0.0,0.24857156
13693,9,2011.82,10,0,7.671477648805612,2152.6491989691363,0.11789385
13694,94,131443.19,9,0,43.852129791628535,113534.76799832174,0.008848718
13695,1,266.6,213,1,0.6034503914681324,0.0,0.4644894
13696,3,2020.4,57,0,2.6289192917817132,67860.7312276349,0.15821376
13698,2,465.53000000000003,232,1,1.4697327824104702,0.0,0.16308433
13699,1,455.57,186,1,0.6782258491035404,0.0,0.55186534
13700,3,348.34,53,0,2.597798106534303,11512.765474098647,0.48132694
13701,1,161.0,82,0,,0.0,0.67523146
13702,1,135.18,81,0,,0.0,0.74661756
13703,1,326.06,51,0,,0.0,0.6672731
13705,5,1323.47,9,0,5.508091818813922,2653.1252568768737,0.09218314
13706,1,300.38,262,1,0.502839220800001,0.0,0.6707201
13707,3,2559.45,65,0,2.514936357105663,0.0,0.24074982
13709,5,1263.7,82,0,3.4058657954574842,2841.583886248794,0.08528193
13710,2,329.04,59,0,1.8320534618250515,0.0,0.39537945
13711,7,1540.2,42,0,5.965334317728155,1921.3114358562748,0.028827589
13712,1,537.58,246,1,0.531790595084731,0.0,0.5168833
13713,3,743.26,44,0,3.498608765762917,25971.844119961886,0.37730438
13714,1,161.35,101,1,,0.0,0.67523146
13715,13,7403.95,8,0,14.801775630558378,8922.517998166544,0.009956704
13717,2,318.29,93,1,3.3538269491813066,0.0,0.5434019
13719,6,1773.57,29,0,8.257962078126273,3424.2931407966284,0.123854384
13721,1,217.39999999999998,31,0,,0.0,0.5020025
13722,7,3260.0,56,0,3.9592337532878075,8956.98573953649,0.026606139
13723,5,1009.35,28,0,4.456099714942787,2677.639944100564,0.5460171
13724,1,213.01,273,1,0.4846977603219681,0.0,0.33252218
13727,6,746.57,247,1,3.1233950080614497,1677.7055197761078,0.23407146
13728,10,1839.03,23,0,8.627366609966666,1926.3259128250431,0.035156928
13729,3,724.73,71,0,2.4944456130236987,13788.764353132425,0.36384526
13733,2,487.03000000000003,46,0,1.2727443161109262,0.0,0.44657496
13734,4,6701.640000000001,144,1,3.2523141290539104,314432.9129720556,0.27672258
13735,9,6927.9800000000005,12,0,6.861689397615765,8070.105732639621,0.07170684
13736,5,2034.31,61,0,3.100021813504203,3549.738975053265,0.11896173
13738,1,440.93,32,0,,0.0,0.45949948
13739,1,75.3,163,1,0.7582650238415817,0.0,0.5510784
13740,4,1247.02,51,0,3.0693963359714127,2502.9995058724294,0.15450959
13745,1,477.32,182,1,0.6909092208667633,0.0,0.38086417
13746,1,176.69,49,0,,0.0,0.46038717
13747,2,169.79999999999998,9,0,5.580113143170515,0.0,0.59433913
13748,5,1320.1,9,0,3.9610827428826823,2039.467246572835,0.09218314
13750,6,1954.92,16,0,6.924604422884819,3436.0919638204423,0.25314635
13752,1,404.45000000000005,163,1,0.7582650238415817,0.0,0.74649847
13753,3,1353.31,234,1,2.1732944868178476,23276.231879164963,0.11795064
13754,1,164.45000000000002,73,0,,0.0,0.6391881
13756,10,4017.9800000000005,3,0,8.759453690405536,4401.984575084244,0.014727568
13757,1,195.55,310,1,0.4322435166873405,0.0,0.4973114
13758,10,6226.43,2,0,8.457325050492777,5795.284339722964,0.21890104
13760,3,1076.85,40,0,3.3645082448499273,39448.935943507175,0.117937654
13761,4,881.52,138,1,2.710085206420274,23253.047743345138,0.12145234
13762,4,2165.76,229,1,3.3965574679374964,5087.802762488106,0.17699601
13763,2,3502.48,53,0,4.9835676678107985,0.0,0.29280183
13764,3,1431.5,205,1,1.6546975994948752,0.0,0.49268717
13765,1,352.821,289,1,0.46053042716770576,0.0,0.4492987
13766,1,190.35,131,1,0.9072232853541775,0.0,0.56930315
13767,39,18320.170000000002,5,0,27.341542742455207,15433.439642433099,0.029570788
13768,2,875.97,362,1,1.2887377733622645,0.0,0.31868082
13769,11,3003.9100000000003,3,0,8.781862431911662,3209.789871708393,0.01778797
13770,4,785.37,58,0,3.1233950080614794,1664.285591360553,0.2747896
13771,5,3094.37,169,1,3.8849736365774907,7534.031013596747,0.5247041
13772,5,1982.09,36,0,3.8608354565266394,4777.489663355621,0.14714682
13773,2,301.54,32,0,1.568645805962611,0.0,0.20294833
13775,1,1049.66,226,1,0.5730315370714764,0.0,0.5568313
13776,2,623.98,64,0,,0.0,0.323973
13777,37,30501.260000000002,2,0,21.098784469263755,22566.981781350594,0.010247959
13778,3,945.79,127,1,3.769009995446552,33669.87177628554,0.25527102
13779,1,161.13,151,1,0.8080160034617971,0.0,0.67523146
13780,1,375.81,43,0,,0.0,0.49407822
13781,2,650.99,228,1,1.3185624482428355,0.0,0.3591413
13782,7,881.72,89,0,5.831413773659045,995.736886280275,0.05248212
13783,4,1542.09,123,1,3.6456490138284416,3347.45015303683,0.2655702
13784,3,447.44,70,0,7.445484882312999,6568.919949110278,0.430966
13785,4,542.49,64,0,6.863326526454625,47796.508390128045,0.087721154
13786,6,3128.54,3,0,4.884398535189501,3550.762063784424,0.09736219
13787,4,913.46,94,1,3.434099431317787,2243.0997109501236,0.13009298
13788,1,3.75,141,1,0.8547506322398688,0.0,0.834846
13789,1,239.45999999999998,24,0,,0.0,0.4632607
13792,1,188.4,58,0,,0.0,0.56930315
13793,1,96.0,282,1,0.47080047982151063,0.0,0.6257508
13794,1,126.03,182,1,0.6909092208667633,0.0,0.776644
13795,4,836.3,24,0,4.076104029353482,2181.73650291403,0.12881602
13796,1,289.7,135,1,0.8854796493838364,0.0,0.7621429
13797,3,1179.45,72,0,2.7875421555242594,34632.306781960455,0.21083194
13798,54,38683.02,8,0,42.46180857123979,34054.370681876535,0.008848718
13799,7,2114.71,80,0,7.495424631460114,2965.061882650992,0.013655403
13800,2,1121.24,66,0,1.2695931358405066,0.0,0.12736541
13802,16,21659.69,10,0,15.986225861991338,26060.949066545632,0.0057040383
13803,2,1061.84,67,0,1.7936045899534279,0.0,0.25889277
13804,2,572.73,71,0,4.935600076249487,0.0,0.70249027
13807,3,422.2,3,0,2.1786886893071045,10318.207861623829,0.27150613
13809,2,524.65,30,0,4.009411655255547,0.0,0.10412589
13813,4,1398.61,163,1,3.100021813504198,3014.635350627104,0.44584227
13814,1,678.2,163,1,0.7582650238415817,0.0,0.37376305
13815,4,3448.38,42,0,3.733259931296734,8816.87051178693,0.07302332
13818,1,61.28,65,0,,0.0,0.58835554
13819,3,1502.0,305,1,2.162585819838611,28656.422049696826,0.34514037
13820,3,660.65,54,0,2.523126096908575,16176.08449247876,0.29521886
13821,4,1025.09,29,0,3.3417587411698118,2086.005075476888,0.16942543
13823,5,2445.79,16,0,4.102588069276573,3782.583419274829,0.14075688
13824,7,1615.82,15,0,7.66751029818415,2653.2013225643486,0.050954945
13825,2,255.59,257,1,1.2887378022926481,0.0,0.5249715
13829,1,102.0,57,0,,0.0,0.47621635
13830,1,156.85000000000002,217,1,0.5937523000452464,0.0,0.6141613
13831,13,4820.59,5,0,11.408023386606011,4074.5798989029186,0.011676688
13832,1,561.49,58,0,,0.0,0.36826977
13833,1,316.56,40,0,,0.0,0.35360366
13834,2,324.19,212,1,1.5220838714043754,0.0,0.5402933
13835,3,260.7,155,1,2.805359932453813,5769.065527599165,0.740958
13836,2,620.37,35,0,6.261491434661258,0.0,0.323973
13838,7,1274.3600000000001,5,0,5.033654880709898,4537.299233740054,0.015796218
13839,1,139.95000000000002,122,1,0.9602791765111003,0.0,0.7131877
13840,1,651.4,52,0,,0.0,0.33934957
13842,10,2244.29,2,0,8.217777194402654,2824.4341521406736,0.0039536115
13843,1,319.75,17,0,,0.0,0.67004746
13846,1,442.73,35,0,,0.0,0.45949948
13847,1,310.72,355,1,0.38196893664595594,0.0,0.66543406
13848,6,2080.0,2,0,4.958052208696542,2397.6060542002297,0.018640682
13849,3,1931.35,33,0,3.0071881944752135,64374.875577944535,0.05171409
13851,5,1955.0,15,0,3.5825926828399117,5482.931919821831,0.110576645
13852,1,187.35000000000002,246,1,0.531790595084731,0.0,0.56930315
13854,15,4144.44,1,0,13.29941531560735,4355.662687698145,0.006860096
13855,4,1310.3400000000001,136,1,3.1155648799231264,2707.800629061675,0.20712279
13856,8,753.53,99,1,9.420820990663035,1112.8343878409992,0.13531502
13857,6,1001.01,29,0,6.730090955406825,2375.6848211834667,0.16113354
13859,1,314.7,165,1,0.7505627767635243,0.0,0.35360366
13861,2,273.26,65,0,2.5911871802567665,0.0,0.4342862
13862,1,346.73,25,0,,0.0,0.4492987
13863,3,933.77,101,1,3.3645082448499224,31888.245316013636,0.28114524
13864,1,662.4000000000001,22,0,,0.0,0.44195858
13869,6,5006.62,17,0,5.496829032900613,6226.307447168964,0.012120004
13870,7,2941.14,23,0,5.855784850184835,4122.709395941836,0.24638474
13871,4,1482.6,64,0,3.2121978872685513,2600.609278196676,0.1330835
13872,3,919.57,163,1,2.23414094730703,22459.544415893146,0.2568954
13873,5,649.32,19,0,5.122044844379218,1149.5524842355528,0.1548402
13874,6,1508.7,140,1,5.787074032740679,2375.936309482411,0.029713696
13875,9,3027.58,23,0,6.932084742909608,3627.7708020868995,0.021987978
13877,2,332.44,106,1,1.4367878616853058,0.0,0.42372236
13878,3,1191.53,183,1,3.2283907750242173,27444.09336974041,0.3008088
13879,1,395.5,281,1,0.47230514189618455,0.0,0.65311486
13880,5,1171.89,3,0,6.993563200134465,2971.014177014952,0.036385532
13881,23,28019.58,11,0,17.970216069823877,31862.259251273717,0.003909381
13883,10,3885.54,39,0,7.690709495192509,4532.046675354455,0.0065489304
13884,5,1100.88,12,0,9.012554710940014,6651.583143293956,0.020350251
13888,5,1563.42,40,0,3.6138393318066617,69408.02615630718,0.12634626
13889,5,1574.3300000000002,18,0,4.5431101709704835,2559.218768144099,0.2296029
13890,4,1043.57,10,0,3.100021813504204,2243.1848360424115,0.08327403
13891,3,863.5600000000001,14,0,3.512609109261459,24615.308379075585,0.20052913
13892,2,634.68,113,1,2.111129270691092,0.0,0.5408873
13895,2,1415.45,151,1,1.269593135079928,0.0,0.45639995
13896,1,388.55,261,1,0.5045560138077063,0.0,0.51831025
13897,2,849.56,74,0,1.4867783796907785,0.0,0.33967593
13898,1,530.47,47,0,,0.0,0.31496808
13900,3,869.64,25,0,3.0071881944752143,27591.270463290253,0.27213436
13901,10,2809.14,10,0,6.3030908021854914,3632.7568699109265,0.082334936
13902,5,34095.26,268,1,4.102588069276412,61980.12880271046,0.64651436
13903,1,165.45000000000002,36,0,,0.0,0.60020584
13905,1,312.65,368,1,0.3695516709926849,0.0,0.6025943
13906,1,42.0,45,0,,0.0,0.7499624
13907,1,136.8,327,1,0.41176914361014777,0.0,0.7131877
13909,2,286.6,59,0,2.7146459643411154,0.0,0.40085003
13911,11,1654.08,15,0,10.866861357851272,2154.18479379027,0.040529307
13912,1,124.95,59,0,,0.0,0.69608
13913,1,42.22,142,1,0.8498352918607539,0.0,0.7499624
13915,1,70.80000000000001,30,0,,0.0,0.5285245
13916,4,1275.81,99,1,3.6243850444793435,2879.7035658747386,0.12675464
13919,2,975.87,60,0,2.466547652104851,0.0,0.24793766
13920,4,1774.68,67,0,5.405878378458388,5895.693507291988,0.13970554
13921,4,730.7,38,0,3.1956782505541232,1749.8972513688288,0.36728922
13922,2,692.95,73,0,3.801353629322577,0.0,0.38797134
13927,1,359.27,73,0,,0.0,0.4921318
13929,9,2651.45,52,0,6.459843165188772,3637.349787130567,0.005942038
13931,9,4019.85,28,0,4.884398535189501,4139.208178878943,0.006435751
13935,3,6116.92,232,1,2.7439724442486026,156850.90986641968,0.3908386
13936,2,563.08,18,0,6.261491438985707,0.0,0.57832235
13937,1,721.28,38,0,,0.0,0.74867874
13939,4,992.41,67,0,4.44017907413869,3201.7431214029616,0.22042353
13941,11,6009.34,8,0,8.78186243191166,6015.265383065742,0.012130262
13942,1,320.0,170,1,0.7319747816500582,0.0,0.67004746
13943,1,246.54,213,1,0.6034503914681324,0.0,0.49074766
13944,1,200.43,289,1,0.46053042716770576,0.0,0.5886131
13945,2,854.15,30,0,3.490816172747982,0.0,0.23884703
13946,3,1314.66,12,0,2.178688689307104,33938.897342040174,0.2253492
13948,3,446.76,47,0,2.1786886893071036,9559.286498997873,0.24504323
13952,12,9572.45,16,0,7.848106636308836,9996.418638611405,0.001986164
13953,5,3125.0,45,0,4.061136741985718,4784.5362634567655,0.5247041
13955,1,222.21,11,0,,0.0,0.46944445
13957,3,458.25,53,0,2.6934535342100268,14424.991841552996,0.31980723
13958,8,4709.2300000000005,15,0,4.000506848403055,6997.8519283855285,0.0645711
13959,3,477.98,35,0,4.906700341747774,32137.02510215301,0.24026786
13961,1,538.4,28,0,,0.0,0.5168833
13962,1,193.25,71,0,,0.0,0.4973114
13963,14,2347.33,3,0,18.470680873539912,3154.856926480051,0.076211445
13964,2,438.9,23,0,5.238105361588079,0.0,0.28546706
13965,3,996.61,112,1,2.366661385135746,14559.122884070295,0.4455172
13966,1,390.86,71,0,,0.0,0.51831025
13967,1,85.6,32,0,,0.0,0.7410914
13968,1,123.66,59,0,,0.0,0.69608
13969,18,4311.93,1,0,20.513513564846125,5332.501908218344,0.009388655
13970,2,846.55,22,0,4.888547097663621,0.0,0.33967593
13971,6,1909.31,59,0,5.638218686152175,2798.2281776797618,0.093492
13974,1,264.13,218,1,0.5913762881192528,0.0,0.43285277
13975,6,2832.56,29,0,5.7533197781796,3962.4292726492886,0.1304225
13976,3,834.38,142,1,2.6132660474899128,22003.361945823417,0.26069802
13977,1,519.8100000000001,47,0,,0.0,0.31496808
13979,6,2546.36,29,0,3.980697185732289,4185.271714048452,0.050728757
13980,4,599.78,75,0,3.836995375769684,1281.5545641965427,0.27213797
13981,1,331.14,51,0,,0.0,0.525273
13982,6,2573.7799999999997,1,0,5.54316435794521,2912.2521957103068,0.10018804
13983,10,4505.02,2,0,8.627366609966668,4893.185710571854,0.13218881
13984,8,1128.09,2,0,5.845996154385243,1157.0395961837203,0.014384126
13985,7,2960.73,10,0,6.959868991419967,4338.403350776757,0.24638474
13987,2,682.54,15,0,7.552625284079936,0.0,0.3474008
13988,2,609.84,19,0,1.7507385334627494,0.0,0.35165253
13989,3,759.98,100,1,3.801657027577094,22814.582200313067,0.4578466
13992,2,142.7,16,0,3.917519059896844,0.0,0.66906434
13993,10,3309.35,15,0,7.595502583561145,3191.2175225213646,0.009867348
13995,9,2508.32,15,0,7.888467745766592,2847.213840157955,0.0046644765
13996,2,895.76,22,0,7.665528822022331,0.0,0.2625875
13997,3,382.31,155,1,2.3533484707101797,0.0,0.26157683
13998,3,566.7,82,0,3.599022107930448,16416.402166333828,0.41677728
13999,17,5600.45,10,0,14.898889524802282,5146.136591729934,0.0029590689
14000,4,1410.68,50,0,3.0693963359714127,3260.9704458361016,0.19708954
14001,7,2487.01,9,0,12.261337351135083,7361.072579640557,0.012624147
14003,1,209.41,368,1,0.3695516709926849,0.0,0.44487804
14004,4,1675.81,29,0,4.983567673062027,0.0,0.29682285
14006,4,1234.48,164,1,3.8849736365774925,3061.390698266175,0.26709956
14007,1,79.48,148,1,0.8214908349867182,0.0,0.5510784
14008,1,509.04,68,0,,0.0,0.5748805
14009,1,404.3,98,1,,0.0,0.74649847
14010,2,445.15,201,1,0.6345434608934603,0.0,0.37539294
14011,2,457.82,116,1,1.8653763079336543,0.0,0.46541008
14013,2,611.5500000000001,16,0,1.7627754648486686,0.0,0.42736748
14014,2,1443.03,12,0,2.1024733613372275,0.0,0.3053328
14016,7,7062.2,32,0,6.3544894305238095,8499.033273099934,0.1812919
14017,1,229.75,207,1,0.6186064642392636,0.0,0.48995352
14018,1,367.15000000000003,281,1,0.47230514189618455,0.0,0.5452247
14020,2,606.21,112,1,2.6043474591893965,0.0,0.35165253
14021,4,1084.68,10,0,4.781869965078854,3267.0954516288484,0.055294074
14022,1,352.15000000000003,122,1,0.9602791765111003,0.0,0.4492987
14024,1,318.04,26,0,,0.0,0.67004746
14025,8,4057.9,100,1,10.772582638195006,7530.629609466553,0.023843579
14026,2,713.11,106,1,1.7507385321970745,0.0,0.4153292
14028,3,10396.5,186,1,0.6782258491035404,0.0,0.78747773
14030,14,5902.2,2,0,8.649103788795697,5841.401543659331,0.0029590689
14031,27,23712.31,1,0,21.151022825419236,19701.056799584487,0.010970772
14032,6,1874.68,2,0,5.0211486922839335,2375.591511781089,0.050272185
14033,1,109.44,191,1,0.6630117934686806,0.0,0.510102
14035,4,1428.7,42,0,4.440179074138691,4700.631188242787,0.19708954
14037,4,689.75,114,1,3.107773912754684,1277.803858071477,0.24796076
14038,2,1509.5,33,0,1.5042239932995416,0.0,0.28841743
14039,1,115.08000000000001,211,1,0.608419218709774,0.0,0.62594527
14040,23,9030.65,22,0,18.34905812723494,7892.184767070366,0.0006414546
14042,1,431.98,361,1,0.37613578385390933,0.0,0.5206457
14043,2,304.25,127,1,1.2919848592340795,0.0,0.28861934
14044,6,2470.28,54,0,4.568931036246576,4562.886697176978,0.054285202
14045,13,9653.279999999999,9,0,11.31515077701204,10693.986808701924,0.0057091867
14047,10,2946.42,8,0,7.859333951560378,3474.0856745347983,0.10987966
14048,2,338.76,18,0,,0.0,0.36635756
14049,9,7557.3099999999995,23,0,6.924604422884819,14004.146702965603,0.07170684
14051,15,6823.610000000001,2,0,12.114009330847237,5988.852571739469,0.0012586658
14052,1,255.45,26,0,,0.0,0.42432052
14053,2,312.05,33,0,3.332033928774303,0.0,0.21649143
14055,2,795.3199999999999,213,1,1.311816063408315,0.0,0.45730326
14057,5,2190.88,17,0,3.9806971857322897,3700.746422291706,0.014124518
14058,2,469.19,98,1,2.591187178207482,0.0,0.3033937
14060,13,3378.66,2,0,12.415331897896577,4575.078802236058,0.017360708
14061,3,917.4300000000001,143,1,2.1625858198386525,17688.79670753634,0.2568954
14062,12,15139.35,10,0,9.568743654732467,15664.759579786192,0.0043861372
14063,9,22710.2,74,0,6.77568057213863,25087.142070769838,0.022263074
14064,10,1978.68,66,0,8.644207570635114,2067.109781092185,0.07812948
14065,3,891.02,25,0,8.875940774046814,77564.22162644127,0.22156957
14068,3,1262.52,239,1,2.545073035478413,29696.21883160221,0.16909353
14069,2,230.06,150,1,2.240253428318462,0.0,0.43279243
14070,1,326.55,320,1,0.4199601896399582,0.0,0.6672731
14072,1,390.85,302,1,0.44259992623127103,0.0,0.51831025
14074,1,219.39999999999998,259,1,0.5080250104555929,0.0,0.46944445
14075,3,792.61,39,0,4.202033565417132,49527.02156238498,0.13987653
14077,1,115.66,31,0,,0.0,0.62594527
14078,4,643.26,9,0,4.301853102599351,1046.5685760127085,0.28010312
14079,1,243.63,318,1,0.4223606857653652,0.0,0.49074766
14080,4,1070.08,49,0,3.0693963359714127,2235.175081982672,0.055294074
14081,9,4435.58,5,0,5.8901841909854085,4888.696537939952,0.07561145
14082,1,231.10999999999999,28,0,,0.0,0.48067695
14083,3,388.83,7,0,2.2571203515116287,11043.36501927177,0.24224272
14084,1,150.5,148,1,0.8214908349867182,0.0,0.84659445
14085,16,5656.43,4,0,13.180883033515748,5297.229896874872,0.0029590689
14086,1,39.95,98,1,,0.0,0.7499624
14087,2,651.8,40,0,1.2727443161433993,0.0,0.42577907
14088,3,13544.99,42,0,5.768430078501884,0.0,0.17032869
14091,2,9530.08,290,1,1.401446815428784,0.0,0.87131006
14092,10,3152.54,10,0,8.78186243191166,3470.5749141980727,0.008540479
14094,1,335.22,75,0,,0.0,0.525273
14095,1,2.95,358,1,0.37902991897593835,0.0,0.834846
14097,2,422.85999999999996,117,1,1.6388325343317687,0.0,0.28408143
14099,9,2661.54,11,0,7.729463922858936,2679.5040526489215,0.005942038
14101,7,3985.14,24,0,8.09216416654796,6135.4318241001,0.011035318
14104,3,555.37,25,0,3.8517019884794492,23033.738671255975,0.40794423
14105,4,4722.6,44,0,3.1956782505541224,11353.866357156327,0.0678408
14106,1,214.79999999999998,373,1,0.36498811584868757,0.0,0.5020025
14107,4,2174.07,84,0,3.123395008061479,5474.592528127971,0.17699601
14108,2,447.05,367,1,1.263337327548579,0.0,0.5837449
14110,21,7304.8,71,0,17.449809665712916,6641.937717613971,0.0013909367
14112,6,2919.44,87,0,4.994747362081609,4227.815962388279,0.1363876
14113,12,5252.1900000000005,11,0,9.520767341300276,5104.2259877306615,0.0015183425
14114,5,977.5600000000001,31,0,5.870076650990557,1749.5477853574712,0.058790047
14115,2,622.6700000000001,137,1,1.5357596060971055,0.0,0.323973
14118,1,458.45,64,0,,0.0,0.55186534
14119,2,183.37,11,0,1.328813147705063,0.0,0.49170402
14122,3,362.42,42,0,2.167926929306794,8911.91120743626,0.26263806
14123,1,436.18,369,1,0.36862985321843994,0.0,0.50873977
14126,1,466.33000000000004,80,0,,0.0,0.3715791
14127,3,1190.3700000000001,16,0,9.44923249334648,100653.29507432797,0.3008088
14128,1,286.71,187,1,0.6751274347302779,0.0,0.7621429
14129,4,1467.48,35,0,5.033654880709897,4641.006043888974,0.1330835
14130,3,1398.81,11,0,2.217211126534703,34740.249606698584,0.29638872
14131,1,187.87,284,1,0.4678197347471234,0.0,0.56930315
14133,1,305.5,369,1,0.36862985321843994,0.0,0.63582283
14134,15,11123.35,18,0,9.568743654732465,11488.306213942284,0.00063981523
14135,11,4953.61,3,0,9.37968218262376,4535.363547029964,0.0024182
14136,5,1570.81,36,0,4.030593802977005,2294.166857195658,0.12634626
14137,1,332.7,331,1,0.4072304234101051,0.0,0.525273
14139,3,670.98,126,1,4.182013823740801,20587.158720693795,0.32370132
14142,2,671.34,9,0,1.6336115695198676,0.0,0.3474008
14144,1,30.599999999999998,122,1,0.9602791765111003,0.0,0.7085087
14145,3,3857.85,95,1,3.158686822582704,117666.10128367857,0.36771765
14146,7,5259.3,19,0,4.430438327987832,8968.068376773866,0.035177022
14147,7,2106.8,24,0,5.221859130065073,4356.106486945291,0.013655403
14148,1,309.09000000000003,50,0,,0.0,0.32046387
14151,2,679.45,309,1,1.3357359406869866,0.0,0.3474008
14152,5,1376.05,23,0,3.8017822219540274,3562.1481329298445,0.09125637
14153,1,233.4,119,1,0.9793709103248891,0.0,0.50356215
14154,6,5115.08,17,0,4.430438327987832,9115.887711253128,0.012120004
14156,102,196566.74,7,0,70.50546889551434,167641.86970038028,0.008848718
14157,3,569.9,25,0,2.7964226621963966,17571.24950172407,0.41677728
14159,9,3245.0,15,0,6.691801234103931,3487.786813245323,0.0042999573
14160,7,8421.47,246,1,6.389223429096656,6937.925413919993,0.102660716
14161,5,2208.36,5,0,4.081757171037022,3120.4376677477626,0.014124518
14163,1,148.71,98,1,,0.0,0.84659445
14166,2,256.85,141,1,1.7447815004779001,0.0,0.5249715
14167,4,721.65,100,1,3.562055857317512,1769.6881323767864,0.36728922
14168,2,370.45,56,0,2.211271460087144,0.0,0.35807723
14169,2,624.4300000000001,66,0,4.582724807545147,0.0,0.323973
14170,3,597.33,11,0,13.956415127493818,91541.58125656573,0.33521172
14171,1,135.0,366,1,0.37140920697638274,0.0,0.74661756
14172,3,402.72,241,1,2.8325178198581873,11631.118763389324,0.30489227
14173,2,135.16,277,1,1.2887378010711694,0.0,0.77097404
14175,5,4456.58,54,0,5.4520572852870215,8819.961679359221,0.3300771
14176,2,339.11,3,0,10.487513579868448,0.0,0.36635756
14177,9,1669.93,17,0,6.186314630466678,2236.7208555051297,0.024165729
14180,9,1570.73,8,0,14.209633652315544,3294.757052073652,0.0135052
14181,2,310.55,46,0,2.230508732271751,0.0,0.2660196
14182,4,678.77,79,0,4.70938842326443,2141.750683481667,0.24796076
14183,2,286.29,47,0,3.4439263766734114,0.0,0.40085003
14186,5,1550.63,63,0,5.154889571872498,3115.1379599616093,0.13581438
14187,1,123.5,109,1,,0.0,0.69608
14189,2,1160.31,4,0,9.174099882945525,0.0,0.44407704
14190,1,79.9,302,1,0.44259992623127103,0.0,0.7410914
14191,2,132.9,30,0,1.2952483174604483,0.0,0.78765297
14192,1,293.74,24,0,,0.0,0.7621429
14193,1,356.8,32,0,,0.0,0.4492987
14194,15,7321.07,28,0,9.280434629272628,8062.506156542454,0.0012586658
14195,4,1603.6,75,0,2.907577627003706,34873.57134509915,0.2157228
14197,1,390.05,46,0,,0.0,0.51831025
14198,5,868.33,36,0,4.334876093660617,1426.737697419436,0.18874334
14199,3,906.3,59,0,4.435604333838382,45805.826379446065,0.22156957
14200,1,379.2,253,1,0.5187242346159734,0.0,0.54386383
14201,3,446.1,45,0,3.430248389969519,13658.528675517273,0.24504323
14202,3,847.76,17,0,3.0071881944752143,27474.476994259265,0.29137436
14203,1,339.34,33,0,,0.0,0.48926947
14204,3,901.9300000000001,58,0,2.1679269293067938,17329.76890891832,0.22156957
14205,7,1947.5,30,0,6.365978459951511,3299.3738647167456,0.49789047
14206,2,856.85,24,0,7.336510255483615,0.0,0.23884703
14207,1,157.8,323,1,0.4164101752354913,0.0,0.6141613
14208,1,415.31,187,1,0.6751274347302779,0.0,0.38861105
14209,9,2919.84,21,0,8.66863351593052,3523.4049720107546,0.047945455
14210,11,3955.6800000000003,7,0,9.280434629272628,4046.2366976015505,0.0021616295
14211,9,2161.19,47,0,5.875380809014071,2641.3345442542022,0.01284972
14212,1,1119.6599999999999,81,0,,0.0,0.39351308
14213,1,1192.2,40,0,,0.0,0.6848599
14215,4,1626.61,4,0,3.11556487992313,3262.0688810587167,0.30613065
14216,1,310.74,50,0,,0.0,0.66543406
14217,7,1411.91,2,0,11.995113977362372,2720.2873794756474,0.015986312
14219,2,543.89,45,0,3.1870678899141764,0.0,0.10685299
14220,2,882.5999999999999,203,1,2.1645993595749276,0.0,0.24765196
14221,8,3084.69,85,0,8.352367489045696,5021.705682539395,0.0554258
14224,5,847.78,26,0,7.587651959797958,1649.7290982078591,0.18845321
14225,4,2037.02,70,0,3.415225282462682,4148.783134271336,0.0671279
14226,1,770.34,77,0,,0.0,0.5336958
14227,5,3017.75,50,0,3.688934363633436,8294.882993289775,0.30749917
14228,3,745.5,73,0,4.103806783818348,41069.73503950467,0.23552704
14229,4,1046.84,39,0,6.319773004818261,62556.7690487387,0.08327403
14230,3,979.8000000000001,71,0,2.375149391582934,0.0,0.3749412
14231,1,309.91,86,0,,0.0,0.32046387
14233,3,1441.55,101,1,2.8143545122848734,43069.606779306974,0.30383036
14235,4,1573.1299999999999,134,1,3.0595974990951014,55237.441880623555,0.29971904
14236,4,1253.78,8,0,7.188092831886042,5966.414744756585,0.15450959
14237,2,471.14,9,0,1.9883389860774885,0.0,0.31182036
14238,2,287.38,298,1,1.2759111714231075,0.0,0.40085003
14239,10,1882.3200000000002,67,0,8.541499630236089,1953.6353152668557,0.05355132
14240,1,357.15,59,0,,0.0,0.4492987
14241,1,120.0,332,1,0.40611133414349526,0.0,0.62594527
14243,8,4842.28,1,0,18.783079105015187,7834.830303450919,0.0645711
14244,1,366.41999999999996,296,1,0.45069887146768006,0.0,0.5452247
14247,4,635.89,40,0,5.677537390322071,2236.0295954637822,0.33678827
14248,2,730.37,95,1,2.8037020908470383,0.0,0.4153292
14249,12,5625.461,46,0,7.791365153533047,7544.258542384332,0.006362446
14252,1,350.99,17,0,,0.0,0.4492987
14253,2,363.40000000000003,129,1,1.7627754629003611,0.0,0.40645584
14254,1,601.03,68,0,,0.0,0.6030313
14255,1,1000.63,182,1,0.6909092208667633,0.0,0.50300145
14256,3,1504.93,127,1,1.416936939651499,0.0,0.34514037
14257,4,2854.73,16,0,3.9341669425753043,5711.348469758463,0.13485253
